linear_x,linear_y,linear_z,angular_x,angular_y,angular_z
1.18984,0,0,0,0,0.505045
1.20774,0,0,0,0,0.487906
1.2137,0,0,0,0,0.469625
1.2137,0,0,0,0,0.451129
1.2137,0,0,0,0,0.432047
1.2137,0,0,0,0,0.41389
1.2137,0,0,0,0,0.396997
1.2137,0,0,0,0,0.37921
1.2137,0,0,0,0,0.362718
1.2137,0,0,0,0,0.346349
1.2137,0,0,0,0,0.329918
1.2137,0,0,0,0,0.313642
1.2137,0,0,0,0,0.297149
1.2137,0,0,0,0,0.279794
1.2137,0,0,0,0,0.261791
1.2137,0,0,0,0,0.243357
1.2137,0,0,0,0,0.223504
1.2137,0,0,0,0,0.202295
1.2137,0,0,0,0,0.180748
1.2137,0,0,0,0,0.158922
1.2137,0,0,0,0,0.136943
1.2137,0,0,0,0,0.116628
1.2137,0,0,0,0,0.0983476
1.2137,0,0,0,0,0.0839823
1.2137,0,0,0,0,0.0751659
1.2137,0,0,0,0,0.0661644
1.18388,0,0,0,0,0.0556833
1.17791,0,0,0,0,0.0428594
1.17791,0,0,0,0,0.0287407
1.17791,0,0,0,0,0.0128033
1.17791,0,0,0,0,0
1.17791,0,0,0,0,0
1.17195,0,0,0,0,-0.0137589
1.17195,0,0,0,0,-0.0203867
1.17195,0,0,0,0,-0.0240551
1.17195,0,0,0,0,-0.0340121
1.17195,0,0,0,0,-0.0466819
1.17195,0,0,0,0,-0.0596292
1.17195,0,0,0,0,-0.070696
1.17195,0,0,0,0,-0.0802831
1.17195,0,0,0,0,-0.0885139
1.17195,0,0,0,0,-0.0974228
1.17195,0,0,0,0,-0.106455
1.17195,0,0,0,0,-0.114193
1.17195,0,0,0,0,-0.120389
1.17195,0,0,0,0,-0.125999
1.17195,0,0,0,0,-0.131671
1.17195,0,0,0,0,-0.137528
1.17195,0,0,0,0,-0.143879
1.17195,0,0,0,0,-0.150291
1.16598,0,0,0,0,-0.156086
1.15405,0,0,0,0,-0.161018
1.14809,0,0,0,0,-0.16629
1.14212,0,0,0,0,-0.172178
1.13616,0,0,0,0,-0.178805
1.13616,0,0,0,0,-0.187129
1.13616,0,0,0,0,-0.197209
1.13616,0,0,0,0,-0.210095
1.13616,0,0,0,0,-0.223196
1.13616,0,0,0,0,-0.235126
1.13616,0,0,0,0,-0.244282
1.13616,0,0,0,0,-0.251033
1.13616,0,0,0,0,-0.255379
1.13616,0,0,0,0,-0.25615
1.13616,0,0,0,0,-0.25615
1.13616,0,0,0,0,-0.25615
1.13616,0,0,0,0,-0.25615
1.13616,0,0,0,0,-0.25615
1.13616,0,0,0,0,-0.25615
1.13616,0,0,0,0,-0.25615
1.13616,0,0,0,0,-0.25615
1.13616,0,0,0,0,-0.25615
1.13616,0,0,0,0,-0.25615
1.13616,0,0,0,0,-0.25615
1.13616,0,0,0,0,-0.25615
1.13616,0,0,0,0,-0.25615
1.13616,0,0,0,0,-0.256212
1.13616,0,0,0,0,-0.256581
1.13616,0,0,0,0,-0.257691
1.13616,0,0,0,0,-0.259356
1.13616,0,0,0,0,-0.261082
1.13616,0,0,0,0,-0.261976
1.13616,0,0,0,0,-0.261976
1.13616,0,0,0,0,-0.261976
1.13616,0,0,0,0,-0.261976
1.17195,0,0,0,0,-0.261976
1.18388,0,0,0,0,-0.261976
1.18388,0,0,0,0,-0.261976
1.18984,0,0,0,0,-0.261976
1.18984,0,0,0,0,-0.261976
1.18984,0,0,0,0,-0.261976
1.18984,0,0,0,0,-0.261976
1.18984,0,0,0,0,-0.261976
1.18984,0,0,0,0,-0.261976
1.18984,0,0,0,0,-0.261976
1.18984,0,0,0,0,-0.261976
1.18984,0,0,0,0,-0.261976
1.18984,0,0,0,0,-0.261976
1.18984,0,0,0,0,-0.261976
1.18984,0,0,0,0,-0.261976
1.18984,0,0,0,0,-0.261976
1.18984,0,0,0,0,-0.261976
1.18984,0,0,0,0,-0.261976
1.18984,0,0,0,0,-0.261976
1.18984,0,0,0,0,-0.261976
1.18984,0,0,0,0,-0.261914
1.18984,0,0,0,0,-0.261884
1.18984,0,0,0,0,-0.261205
1.18984,0,0,0,0,-0.259263
1.18984,0,0,0,0,-0.256705
1.18984,0,0,0,0,-0.252605
1.18984,0,0,0,0,-0.246162
1.18984,0,0,0,0,-0.234448
1.18984,0,0,0,0,-0.217863
1.16002,0,0,0,0,-0.198565
1.15405,0,0,0,0,-0.177665
1.14809,0,0,0,0,-0.150476
1.14809,0,0,0,0,-0.123749
1.14809,0,0,0,0,-0.0959431
1.14809,0,0,0,0,-0.0697095
1.14809,0,0,0,0,-0.0467127
1.14809,0,0,0,0,-0.0260588
1.14809,0,0,0,0,-0.00608305
1.14809,0,0,0,0,0
1.14212,0,0,0,0,0.00922738
1.13616,0,0,0,0,0.0262129
1.13019,0,0,0,0,0.0433526
1.12423,0,0,0,0,0.0638833
1.11824,0,0,0,0,0.0860785
1.11824,0,0,0,0,0.108428
1.11824,0,0,0,0,0.130654
1.11824,0,0,0,0,0.151123
1.11824,0,0,0,0,0.169712
1.11824,0,0,0,0,0.183923
1.11824,0,0,0,0,0.193541
1.11824,0,0,0,0,0.20023
1.11824,0,0,0,0,0.204792
1.11824,0,0,0,0,0.207043
1.11824,0,0,0,0,0.207875
1.14809,0,0,0,0,0.209047
1.15405,0,0,0,0,0.212376
1.15405,0,0,0,0,0.216537
1.15405,0,0,0,0,0.222117
1.15405,0,0,0,0,0.228406
1.15405,0,0,0,0,0.234201
1.15405,0,0,0,0,0.23938
1.15405,0,0,0,0,0.246254
1.15405,0,0,0,0,0.253776
1.15405,0,0,0,0,0.26102
1.15405,0,0,0,0,0.26919
1.15405,0,0,0,0,0.277729
1.15405,0,0,0,0,0.285898
1.15405,0,0,0,0,0.294313
1.15405,0,0,0,0,0.302174
1.15405,0,0,0,0,0.309449
1.15405,0,0,0,0,0.316817
1.15405,0,0,0,0,0.324863
1.15405,0,0,0,0,0.333587
1.15405,0,0,0,0,0.342403
1.15405,0,0,0,0,0.351281
1.15405,0,0,0,0,0.35942
1.15405,0,0,0,0,0.367095
1.15405,0,0,0,0,0.374247
1.15405,0,0,0,0,0.378933
1.15405,0,0,0,0,0.379734
1.15405,0,0,0,0,0.379734
1.15405,0,0,0,0,0.379734
1.15405,0,0,0,0,0.379734
1.15405,0,0,0,0,0.379642
1.15405,0,0,0,0,0.379642
1.15405,0,0,0,0,0.379519
1.15405,0,0,0,0,0.378779
1.11824,0,0,0,0,0.378101
1.11228,0,0,0,0,0.377361
1.10035,0,0,0,0,0.375819
1.08842,0,0,0,0,0.37249
1.07052,0,0,0,0,0.36691
1.05263,0,0,0,0,0.360683
1.0228,0,0,0,0,0.354919
0.998942,0,0,0,0,0.352021
0.981047,0,0,0,0,0.351651
0.969117,0,0,0,0,0.351651
0.963152,0,0,0,0,0.351651
0.951222,0,0,0,0,0.351651
0.933327,0,0,0,0,0.351651
0.903502,0,0,0,0,0.351651
0.837887,0,0,0,0,0.351651
0.75,0,0,0,0,0.351651
0.632311,0,0,0,0,0.350172
0.548801,0,0,0,0,0.345085
0.483187,0,0,0,0,0.334512
0.411607,0,0,0,0,0.31768
0.345969,0,0,0,0,0.296841
0.256494,0,0,0,0,0.274153
0.161054,0,0,0,0,0.250971
0.0894747,0,0,0,0,0.229454
0,0,0,0,0,0.209232
0,0,0,0,0,0.191568
0,0,0,0,0,0.177634
0,0,0,0,0,0.165642
0,0,0,0,0,0.157627
0,0,0,0,0,0.154545
0,0,0,0,0,0.154545
0,0,0,0,0,0.154545
0,0,0,0,0,0.154545
0,0,0,0,0,0.154545
0,0,0,0,0,0.154545
0,0,0,0,0,0.154545
0,0,0,0,0,0.154545
0,0,0,0,0,0.154545
0,0,0,0,0,0.154545
0,0,0,0,0,0.154545
0,0,0,0,0,0.154545
0,0,0,0,0,0.154545
0,0,0,0,0,0.154545
0,0,0,0,0,0.154545
0,0,0,0,0,0.154545
0,0,0,0,0,0.154545
0,0,0,0,0,0.154545
0,0,0,0,0,0.154545
0,0,0,0,0,0.154545
0,0,0,0,0,0.154545
0,0,0,0,0,0.154545
0,0,0,0,0,0.154545
0,0,0,0,0,0.154545
0,0,0,0,0,0.154545
0,0,0,0,0,0.154545
0,0,0,0,0,0.154545
0,0,0,0,0,0.154545
0,0,0,0,0,0.154545
0,0,0,0,0,0.154545
0,0,0,0,0,0.154545
0,0,0,0,0,0.154545
0,0,0,0,0,0.154545
0,0,0,0,0,0.154545
0,0,0,0,0,0.154545
0,0,0,0,0,0.154545
0,0,0,0,0,0.154545
0,0,0,0,0,0.154545
0,0,0,0,0,0.154545
0,0,0,0,0,0.154545
0,0,0,0,0,0.154545
0,0,0,0,0,0.154545
0,0,0,0,0,0.154545
0,0,0,0,0,0.154545
0,0,0,0,0,0.154545
